datetime_id,product_id,qty_sold_kg
20240329,69,112.35
20240329,70,126.08
20240329,71,124.37
20240329,72,129.77
20240329,73,144.69
20240329,74,109.24
20240329,75,158.38
20240329,76,123.14
20240329,77,145.97
20240329,78,123.17
20240331,1,143.64000000000001
20240331,2,162.18
20240331,3,150.75
20240331,4,145.58
20240331,5,172.58
20240331,6,162.99
20240331,7,141.57
20240331,8,170.06
20240331,9,120.69
20240331,10,127.95
20240331,11,196.24
20240331,12,151.65
20240331,13,151.11
20240331,14,143.45
20240331,15,186.77
20240331,16,142.99
20240331,17,153.38
20240331,18,139.82
20240331,19,158.8
20240331,20,139.08
20240331,21,170.69
20240331,22,153.48
20240331,23,187.52
20240331,24,180.38
20240331,25,143.62
20240331,26,168.35
20240331,27,184.41
20240331,28,152.41
20240331,29,180.61
20240331,30,192.19
20240331,31,157.2
20240331,32,202.53
20240331,33,163.36
20240331,34,137.26
20240331,35,125.89
20240331,36,150.75
20240331,37,140.71
20240331,38,149.87
20240331,39,165.73
20240331,40,146.95
20240331,41,150.66
20240331,42,156.88
20240331,43,153.56
20240331,44,126.31
20240331,45,378.62
20240331,46,356.43
20240331,47,432.24
20240331,48,380.68
20240331,49,393.35
20240331,50,139.45
20240331,51,160.36
20240331,52,191.88
20240331,53,148.7
20240331,54,150.23
20240331,55,143.99
20240331,56,144.83
20240331,57,138.08
20240331,58,295.72
20240331,59,267.45
20240331,60,274.47
20240331,61,270.07
20240331,62,229.73
20240331,63,139.6
20240331,64,155.26
20240331,65,161.64
20240331,66,155.92
20240331,67,145.03
20240331,68,157.19
20240331,69,190.67
20240331,70,182.92000000000002
20240331,71,153.22
20240331,72,163.14
20240331,73,178.93
20240331,74,136.45
20240331,75,140.33
20240331,76,176.16
20240331,77,167.83
20240331,78,188.41
20240402,1,212.29
20240402,2,203.81
20240402,3,221.83
20240402,4,200.64
20240402,5,243.63
20240402,6,190.85
20240402,7,156.94
20240402,8,212.74
20240402,9,215.72
20240402,10,193.37
20240402,11,180.01
20240402,12,177.95
20240402,13,186.96
20240402,14,167.21
20240402,15,215.95
20240402,16,133.3
20240402,17,120.89
20240402,18,140.31
20240402,19,140.51
20240402,20,149.18
20240402,21,140.55
20240402,22,162.05
20240402,23,137.3
20240402,24,116.89
20240402,25,113.78999999999999
20240402,26,144.98
20240402,27,137.04
20240402,28,139.81
20240402,29,132.64
20240402,30,143.36
20240402,31,144.69
20240402,32,134.38
20240402,33,160.01
20240402,34,170.99
20240402,35,130.92
20240402,36,130.73
20240402,37,157.37
20240402,38,124.44
20240402,39,143.21
20240402,40,127.74
20240402,41,129.12
20240402,42,144.98
20240402,43,136.55
20240402,44,142.3
20240402,45,387.15
20240402,46,341.67
20240402,47,324.24
20240402,48,355.0
20240402,49,341.93
20240402,50,127.95
20240402,51,121.68
20240402,52,132.82
20240402,53,115.32000000000001
20240402,54,128.56
20240402,55,108.82
20240402,56,137.25
20240402,57,124.55
20240402,58,143.21
20240402,59,143.46
20240402,60,141.21
20240402,61,122.45
20240402,62,121.98
20240402,63,125.4
20240402,64,138.68
20240402,65,184.84
20240402,66,135.72
20240402,67,137.24
20240402,68,144.93
20240402,69,152.55
20240402,70,145.42
20240402,71,129.84
20240402,72,136.13
20240402,73,151.0
20240402,74,141.55
20240402,75,109.62
20240402,76,130.52
20240402,77,145.99
20240402,78,135.53
20240404,1,117.51
20240404,2,134.78
20240404,3,118.78999999999999
20240404,4,140.63
20240404,5,155.76
20240404,6,124.38
20240404,7,132.68
20240404,8,107.8
20240404,9,128.39
20240404,10,143.15
20240404,11,141.61
20240404,12,117.48
20240404,13,124.91
20240404,14,145.32
20240404,15,99.22
20240404,16,160.06
20240404,17,135.25
20240404,18,123.04
20240404,19,151.38
20240404,20,158.93
20240404,21,133.07
20240404,22,174.55
20240404,23,169.7
20240404,24,116.07000000000001
20240404,25,132.1
20240404,26,147.86
20240404,27,140.21
20240404,28,121.5
20240404,29,100.75
20240404,30,154.32
20240404,31,136.88
20240404,32,137.41
20240404,33,126.37
20240404,34,148.03
20240404,35,132.77
20240404,36,131.04
20240404,37,141.29
20240404,38,140.02
20240404,39,118.96
20240404,40,154.13
20240404,41,141.62
20240404,42,110.67
20240404,43,96.86
20240404,44,129.85999999999999
20240404,45,358.4
20240404,46,337.63
20240404,47,320.8
20240404,48,309.95
20240404,49,346.08
20240404,50,145.25
20240404,51,201.41
20240404,52,183.49
20240404,53,217.81
20240404,54,207.69
20240404,55,214.68
20240404,56,203.2
20240404,57,199.04
20240404,58,148.85999999999999
20240404,59,134.9
20240404,60,124.46
20240404,61,122.49000000000001
20240404,62,147.48
20240404,63,123.72
20240404,64,121.91
20240404,65,137.24
20240404,66,125.68
20240404,67,113.93
20240404,68,123.05
20240404,69,152.8
20240404,70,127.17
20240404,71,143.29
20240404,72,135.85
20240404,73,133.78
20240404,74,134.04
20240404,75,161.47
20240404,76,170.42
20240404,77,128.64
20240404,78,148.58
20240406,1,181.28
20240406,2,157.58
20240406,3,146.27
20240406,4,163.79
20240406,5,194.75
20240406,6,144.21
20240406,7,128.74
20240406,8,141.32
20240406,9,146.28
20240406,10,169.35
20240406,11,125.38
20240406,12,165.59
20240406,13,187.15
20240406,14,176.31
20240406,15,141.09
20240406,16,141.9
20240406,17,165.63
20240406,18,173.57
20240406,19,158.86
20240406,20,159.86
20240406,21,142.35999999999999
20240406,22,180.25
20240406,23,188.42
20240406,24,153.72
20240406,25,191.69
20240406,26,157.32
20240406,27,153.01
20240406,28,143.7
20240406,29,161.98
20240406,30,132.14000000000001
20240406,31,167.29
20240406,32,163.89
20240406,33,143.22
20240406,34,147.72
20240406,35,159.49
20240406,36,160.96
20240406,37,186.14
20240406,38,201.14000000000001
20240406,39,188.45
20240406,40,212.45
20240406,41,207.69
20240406,42,226.9
20240406,43,221.99
20240406,44,199.2
20240406,45,176.21
20240406,46,158.45
20240406,47,184.77
20240406,48,119.72
20240406,49,171.03
20240406,50,209.57
20240406,51,218.31
20240406,52,200.9
20240406,53,244.56
20240406,54,221.05
20240406,55,232.32
20240406,56,210.65
20240406,57,226.82
20240406,58,148.99
20240406,59,160.29
20240406,60,133.72
20240406,61,171.39
20240406,62,171.85
20240406,63,192.76
20240406,64,160.93
20240406,65,140.58
20240406,66,159.12
20240406,67,139.51
20240406,68,182.96
20240406,69,170.6
20240406,70,160.68
20240406,71,184.31
20240406,72,123.2
20240406,73,175.9
20240406,74,188.89
20240406,75,159.74
20240406,76,150.85999999999999
20240406,77,178.79
20240406,78,149.74
20240408,1,206.33
20240408,2,190.91
20240408,3,164.39
20240408,4,163.81
20240408,5,198.06
20240408,6,184.82
20240408,7,183.62
20240408,8,174.57
20240408,9,177.45
20240408,10,166.21
20240408,11,211.42000000000002
20240408,12,191.76
20240408,13,198.12
20240408,14,191.5
20240408,15,192.61
20240408,16,114.17
20240408,17,137.01
20240408,18,135.48
20240408,19,142.35
20240408,20,159.57
20240408,21,143.26
20240408,22,147.0
20240408,23,122.36
20240408,24,127.11
20240408,25,135.54
20240408,26,148.53
20240408,27,128.26
20240408,28,139.85999999999999
20240408,29,139.09
20240408,30,108.95
20240408,31,130.13
20240408,32,138.41
20240408,33,120.81
20240408,34,143.93
20240408,35,116.11
20240408,36,114.58
20240408,37,127.13
20240408,38,189.57
20240408,39,133.76
20240408,40,196.51
20240408,41,207.53
20240408,42,164.57999999999998
20240408,43,138.24
20240408,44,179.7
20240408,45,229.58
20240408,46,287.45
20240408,47,415.16
20240408,48,297.57
20240408,49,285.73
20240408,50,132.01
20240408,51,133.59
20240408,52,144.17
20240408,53,155.77
20240408,54,138.18
20240408,55,136.77
20240408,56,123.59
20240408,57,151.52
20240408,58,116.93
20240408,59,141.45
20240408,60,148.26
20240408,61,139.52
20240408,62,115.72
20240408,63,134.11
20240408,64,109.25
20240408,65,150.24
20240408,66,133.12
20240408,67,111.95
20240408,68,152.78
20240408,69,99.8
20240408,70,112.5
20240408,71,124.45
20240408,72,114.5
20240408,73,138.71
20240408,74,137.72
20240408,75,144.9
20240408,76,162.04
20240408,77,154.76
20240408,78,137.83
20240410,1,159.08
20240410,2,192.27
20240410,3,211.37
20240410,4,192.2
20240410,5,190.16
20240410,6,168.74
20240410,7,165.56
20240410,8,192.83
20240410,9,218.48
20240410,10,190.85
20240410,11,178.37
20240410,12,175.74
20240410,13,181.47
20240410,14,183.33
20240410,15,188.28
20240410,16,118.63
20240410,17,147.94
20240410,18,159.98
20240410,19,162.16
20240410,20,135.49
20240410,21,169.5
20240410,22,145.6
20240410,23,133.06
20240410,24,112.78
20240410,25,147.23
20240410,26,159.27
20240410,27,124.08
20240410,28,143.88
20240410,29,128.91
20240410,30,153.38
20240410,31,133.03
20240410,32,133.62
20240410,33,177.15
20240410,34,136.6
20240410,35,144.47
20240410,36,142.25
20240410,37,107.8
20240410,38,168.02
20240410,39,178.11
20240410,40,180.82
20240410,41,177.05
20240410,42,160.54
20240410,43,152.91
20240410,44,124.11
20240410,45,351.83
20240410,46,352.28
20240410,47,368.68
20240410,48,316.96
20240410,49,380.47
20240410,50,163.82999999999998
20240410,51,176.31
20240410,52,120.42
20240410,53,116.74
20240410,54,171.68
20240410,55,115.98
20240410,56,157.53
20240410,57,122.04
20240410,58,149.59
20240410,59,135.19
20240410,60,147.1
20240410,61,129.45
20240410,62,143.74
20240410,63,123.46
20240410,64,134.73
20240410,65,128.86
20240410,66,161.78
20240410,67,159.18
20240410,68,144.11
20240410,69,139.08
20240410,70,118.86
20240410,71,175.75
20240410,72,167.33
20240410,73,138.88
20240410,74,150.74
20240410,75,159.14
20240410,76,163.02
20240410,77,140.35
20240410,78,121.2
20240412,1,132.23
20240412,2,102.31
20240412,3,124.5
20240412,4,170.67
20240412,5,117.84
20240412,6,138.15
20240412,7,144.65
20240412,8,126.06
20240412,9,113.49
20240412,10,144.77
20240412,11,136.38
20240412,12,136.68
20240412,13,125.02
20240412,14,133.93
20240412,15,122.28
20240412,16,134.48
20240412,17,133.89
20240412,18,154.77
20240412,19,137.24
20240412,20,132.15
20240412,21,162.82
20240412,22,127.67
20240412,23,106.59
20240412,24,140.26
20240412,25,121.06
20240412,26,151.58
20240412,27,110.96
20240412,28,98.09
20240412,29,144.16
20240412,30,133.31
20240412,31,141.17
20240412,32,152.17
20240412,33,122.37
20240412,34,113.25
20240412,35,115.34
20240412,36,130.65
20240412,37,124.67
20240412,38,182.43
20240412,39,140.24
20240412,40,153.69
20240412,41,168.13
20240412,42,151.01
20240412,43,170.18
20240412,44,184.69
20240412,45,274.2
20240412,46,379.74
20240412,47,270.96
20240412,48,302.06
20240412,49,374.46
20240412,50,147.04
20240412,51,133.42000000000002
20240412,52,118.43
20240412,53,142.43
20240412,54,129.27
20240412,55,96.46000000000001
20240412,56,138.6
20240412,57,137.87
20240412,58,122.48
20240412,59,132.19
20240412,60,125.98
20240412,61,128.91
20240412,62,142.52
20240412,63,133.76
20240412,64,147.17
20240412,65,122.92
20240412,66,124.98
20240412,67,158.5
20240412,68,145.52
20240412,69,129.38
20240412,70,122.95
20240412,71,136.12
20240412,72,138.21
20240412,73,161.25
20240412,74,131.68
20240412,75,150.2
20240412,76,139.15
20240412,77,109.88
20240412,78,135.28
20240414,1,153.0
20240414,2,185.03
20240414,3,183.49
20240414,4,151.61
20240414,5,163.92
20240414,6,187.68
20240414,7,153.3
20240414,8,150.59
20240414,9,157.65
20240414,10,159.66
20240414,11,157.99
20240414,12,172.67
20240414,13,185.56
20240414,14,204.26
20240414,15,165.56
20240414,16,157.97
20240414,17,167.1
20240414,18,185.79
20240414,19,138.84
20240414,20,158.48
20240414,21,156.56
20240414,22,137.74
20240414,23,164.38
20240414,24,139.47
20240414,25,143.54
20240414,26,158.8
20240414,27,188.18
20240414,28,156.46
20240414,29,134.45
20240414,30,131.21
20240414,31,153.26
20240414,32,203.21
20240414,33,195.28
20240414,34,162.27
20240414,35,148.26
20240414,36,144.06
20240414,37,158.79
20240414,38,161.89
20240414,39,178.43
20240414,40,141.74
20240414,41,152.68
20240414,42,150.62
20240414,43,174.07
20240414,44,183.02
20240414,45,142.99
20240414,46,179.34
20240414,47,141.25
20240414,48,166.09
20240414,49,157.52
20240414,50,139.98
20240414,51,158.75
20240414,52,148.69
20240414,53,138.22
20240414,54,115.88
20240414,55,151.79
20240414,56,145.48
20240414,57,147.69
20240414,58,329.14
20240414,59,286.87
20240414,60,236.93
20240414,61,259.39
20240414,62,255.96
20240414,63,148.48
20240414,64,153.59
20240414,65,171.58
20240414,66,127.21
20240414,67,175.52
20240414,68,122.79
20240414,69,149.58
20240414,70,142.06
20240414,71,139.46
20240414,72,133.17
20240414,73,166.98
20240414,74,146.57
20240414,75,166.98
20240414,76,152.69
20240414,77,159.43
20240414,78,148.15
20240416,1,179.60999999999999
20240416,2,167.78
20240416,3,190.52
20240416,4,176.97
20240416,5,200.47
20240416,6,162.24
20240416,7,196.4
20240416,8,243.99
20240416,9,170.83
20240416,10,235.67
20240416,11,141.28
20240416,12,180.53
20240416,13,187.07
20240416,14,178.98
20240416,15,164.5
20240416,16,144.37
20240416,17,110.31
20240416,18,170.33
20240416,19,155.62
20240416,20,130.04
20240416,21,130.25
20240416,22,122.26
20240416,23,134.5
20240416,24,138.52
20240416,25,113.23
20240416,26,150.23
20240416,27,124.63
20240416,28,113.29
20240416,29,115.25
20240416,30,129.96
20240416,31,146.34
20240416,32,138.39
20240416,33,156.27
20240416,34,131.61
20240416,35,143.61
20240416,36,119.35
20240416,37,130.25
20240416,38,111.92
20240416,39,117.13
20240416,40,110.9
20240416,41,137.88
20240416,42,110.04
20240416,43,106.41
20240416,44,158.7
20240416,45,776.29
20240416,46,748.89
20240416,47,606.28
20240416,48,794.72
20240416,49,653.63
20240416,50,140.71
20240416,51,144.97
20240416,52,145.28
20240416,53,146.25
20240416,54,128.21
20240416,55,132.72
20240416,56,145.27
20240416,57,136.81
20240416,58,128.12
20240416,59,134.44
20240416,60,140.33
20240416,61,117.81
20240416,62,108.3
20240416,63,115.21
20240416,64,125.39
20240416,65,146.24
20240416,66,101.0
20240416,67,151.62
20240416,68,150.31
20240416,69,146.72
20240416,70,132.76
20240416,71,111.88
20240416,72,120.74
20240416,73,130.86
20240416,74,163.38
20240416,75,156.21
20240416,76,136.32
20240416,77,117.5
20240416,78,140.04
20240418,1,149.1
20240418,2,139.91
20240418,3,137.89000000000001
20240418,4,132.9
20240418,5,152.04
20240418,6,129.65
20240418,7,129.42
20240418,8,140.92
20240418,9,124.81
20240418,10,144.68
20240418,11,147.51
20240418,12,150.52
20240418,13,103.35
20240418,14,117.75
20240418,15,113.31
20240418,16,118.62
20240418,17,138.09
20240418,18,139.89000000000001
20240418,19,123.92999999999999
20240418,20,154.29
20240418,21,137.48
20240418,22,120.59
20240418,23,142.43
20240418,24,104.59
20240418,25,158.03
20240418,26,118.08
20240418,27,130.73
20240418,28,149.32
20240418,29,124.74
20240418,30,118.6
20240418,31,118.41
20240418,32,143.91
20240418,33,124.51
20240418,34,169.67
20240418,35,131.09
20240418,36,155.22
20240418,37,131.46
20240418,38,142.05
20240418,39,137.87
20240418,40,138.42
20240418,41,138.61
20240418,42,134.21
20240418,43,160.8
20240418,44,94.28
20240418,45,350.71
20240418,46,372.93
20240418,47,307.85
20240418,48,318.53
20240418,49,328.16
20240418,50,151.26
20240418,51,155.78
20240418,52,119.82
20240418,53,136.15
20240418,54,138.93
20240418,55,160.61
20240418,56,143.14
20240418,57,133.62
20240418,58,160.21
20240418,59,132.01
20240418,60,162.09
20240418,61,159.14000000000001
20240418,62,134.49
20240418,63,146.29
20240418,64,162.85
20240418,65,155.03
20240418,66,134.18
20240418,67,158.77
20240418,68,139.82
20240418,69,157.87
20240418,70,112.45
20240418,71,163.22
20240418,72,145.85
20240418,73,153.26
20240418,74,124.37
20240418,75,156.24
20240418,76,132.54
20240418,77,152.06
20240418,78,112.8
20240420,1,116.72
20240420,2,170.76
20240420,3,177.94
20240420,4,158.34
20240420,5,142.99
20240420,6,160.06
20240420,7,142.1
20240420,8,155.7
20240420,9,167.03
20240420,10,140.28
20240420,11,165.67
20240420,12,173.64
20240420,13,154.77
20240420,14,178.49
20240420,15,189.46
20240420,16,239.66
20240420,17,213.33
20240420,18,239.63
20240420,19,295.94
20240420,20,267.3
20240420,21,270.71
20240420,22,218.64000000000001
20240420,23,245.63
20240420,24,238.24
20240420,25,201.45
20240420,26,252.81
20240420,27,234.81
20240420,28,197.13
20240420,29,152.18
20240420,30,174.61
20240420,31,155.66
20240420,32,172.9
20240420,33,158.94
20240420,34,159.05
20240420,35,143.63
20240420,36,147.69
20240420,37,178.54
20240420,38,144.82
20240420,39,163.15
20240420,40,164.18
20240420,41,190.05
20240420,42,161.3
20240420,43,162.64
20240420,44,174.22
20240420,45,168.54
20240420,46,106.15
20240420,47,164.3
20240420,48,187.53
20240420,49,179.25
20240420,50,159.38
20240420,51,160.14000000000001
20240420,52,189.91
20240420,53,150.43
20240420,54,178.87
20240420,55,180.3
20240420,56,153.43
20240420,57,178.43
20240420,58,344.38
20240420,59,450.91
20240420,60,434.46
20240420,61,373.62
20240420,62,439.58
20240420,63,261.44
20240420,64,178.52
20240420,65,174.21
20240420,66,144.57
20240420,67,123.34
20240420,68,143.68
20240420,69,140.92
20240420,70,151.54
20240420,71,129.37
20240420,72,167.36
20240420,73,162.08
20240420,74,162.10999999999999
20240420,75,185.91
20240420,76,131.12
20240420,77,138.14000000000001
20240420,78,146.45
20240422,1,198.77
20240422,2,197.69
20240422,3,180.08
20240422,4,203.39
20240422,5,145.55
20240422,6,214.56
20240422,7,204.47
20240422,8,155.17
20240422,9,190.93
20240422,10,212.38
20240422,11,144.35
20240422,12,256.88
20240422,13,206.67
20240422,14,176.32
20240422,15,180.92000000000002
20240422,16,163.12
20240422,17,215.31
20240422,18,220.46
20240422,19,216.97
20240422,20,207.42000000000002
20240422,21,202.14
20240422,22,192.09
20240422,23,159.18
20240422,24,203.82
20240422,25,214.54
20240422,26,244.89
20240422,27,206.07
20240422,28,123.66
20240422,29,109.57000000000001
20240422,30,140.04
20240422,31,136.79
20240422,32,115.29
20240422,33,166.99
20240422,34,128.7
20240422,35,133.56
20240422,36,149.42
20240422,37,185.01
20240422,38,140.4
20240422,39,125.05
20240422,40,119.28999999999999
20240422,41,119.73
20240422,42,121.01
20240422,43,137.89000000000001
20240422,44,149.42
20240422,45,121.00999999999999
20240422,46,139.18
20240422,47,145.0
20240422,48,146.52
20240422,49,142.18
20240422,50,150.22
20240422,51,184.91
20240422,52,163.55
20240422,53,150.6
20240422,54,113.76
20240422,55,139.38
20240422,56,163.4
20240422,57,145.72
20240422,58,186.62
20240422,59,216.72
20240422,60,185.22
20240422,61,213.03
20240422,62,218.89
20240422,63,246.49
20240422,64,127.29
20240422,65,152.93
20240422,66,161.56
20240422,67,150.43
20240422,68,143.85
20240422,69,134.69
20240422,70,148.99
20240422,71,115.86
20240422,72,121.07
20240422,73,128.47
20240422,74,107.57
20240422,75,111.64
20240422,76,160.02
20240422,77,136.61
20240422,78,170.06
20240424,1,149.29
20240424,2,180.0
20240424,3,174.93
20240424,4,170.84
20240424,5,162.34
20240424,6,202.79
20240424,7,184.2
20240424,8,219.28
20240424,9,172.08
20240424,10,164.14000000000001
20240424,11,195.4
20240424,12,139.86
20240424,13,154.39
20240424,14,165.21
20240424,15,192.54
20240424,16,227.72
20240424,17,189.44
20240424,18,203.35
20240424,19,169.65
20240424,20,190.93
20240424,21,189.54
20240424,22,196.19
20240424,23,227.94
20240424,24,202.19
20240424,25,220.48
20240424,26,184.01
20240424,27,250.52
20240424,28,130.42
20240424,29,125.26
20240424,30,139.75
20240424,31,180.29
20240424,32,109.72
20240424,33,135.22
20240424,34,107.12
20240424,35,128.74
20240424,36,131.96
20240424,37,150.8
20240424,38,127.95
20240424,39,127.63
20240424,40,119.89
20240424,41,149.58
20240424,42,160.02
20240424,43,177.34
20240424,44,126.79
20240424,45,122.53
20240424,46,129.25
20240424,47,123.09
20240424,48,116.33
20240424,49,141.66
20240424,50,181.93
20240424,51,183.93
20240424,52,197.53
20240424,53,195.54
20240424,54,192.89
20240424,55,198.9
20240424,56,192.65
20240424,57,210.85
20240424,58,218.83
20240424,59,186.6
20240424,60,181.73
20240424,61,185.85999999999999
20240424,62,204.59
20240424,63,206.97
20240424,64,151.65
20240424,65,119.7
20240424,66,121.22
20240424,67,128.07
20240424,68,128.43
20240424,69,132.43
20240424,70,140.37
20240424,71,138.57
20240424,72,172.47
20240424,73,113.79
20240424,74,151.08
20240424,75,143.13
20240424,76,145.37
20240424,77,167.33
20240424,78,148.98
20240426,1,119.88
20240426,2,131.93
20240426,3,124.5
20240426,4,123.75999999999999
20240426,5,171.63
20240426,6,116.45
20240426,7,114.17
20240426,8,149.2
20240426,9,121.64
20240426,10,125.16
20240426,11,155.59
20240426,12,164.86
20240426,13,121.43
20240426,14,181.42
20240426,15,125.99
20240426,16,215.66
20240426,17,234.60999999999999
20240426,18,227.32
20240426,19,205.93
20240426,20,233.97
20240426,21,226.45
20240426,22,228.1
20240426,23,229.75
20240426,24,182.93
20240426,25,199.03
20240426,26,238.36
20240426,27,248.58
20240426,28,115.45
20240426,29,143.83
20240426,30,136.54
20240426,31,144.26
20240426,32,161.51
20240426,33,150.49
20240426,34,141.16
20240426,35,118.6
20240426,36,139.78
20240426,37,140.31
20240426,38,133.02
20240426,39,159.23
20240426,40,116.88
20240426,41,139.88
20240426,42,163.61
20240426,43,133.25
20240426,44,160.86
20240426,45,374.89
20240426,46,379.15
20240426,47,392.0
20240426,48,388.81
20240426,49,355.44
20240426,50,137.93
20240426,51,140.65
20240426,52,111.04
20240426,53,178.23
20240426,54,141.58
20240426,55,122.62
20240426,56,148.15
20240426,57,147.7
20240426,58,208.17
20240426,59,212.78
20240426,60,193.12
20240426,61,195.47
20240426,62,145.22
20240426,63,188.82
20240426,64,146.65
20240426,65,148.02
20240426,66,157.06
20240426,67,147.72
20240426,68,143.43
20240426,69,137.28
20240426,70,139.21
20240426,71,145.66
20240426,72,152.65
20240426,73,156.01
20240426,74,138.25
20240426,75,124.47
20240426,76,159.31
20240426,77,137.5
20240426,78,174.2
20240428,1,167.23
20240428,2,193.55
20240428,3,159.29
20240428,4,156.59
20240428,5,132.96
20240428,6,166.87
20240428,7,157.34
20240428,8,162.32999999999998
20240428,9,149.88
20240428,10,169.92
20240428,11,180.82999999999998
20240428,12,162.77
20240428,13,159.67
20240428,14,159.24
20240428,15,139.58
20240428,16,322.44
20240428,17,238.91
20240428,18,278.15999999999997
20240428,19,197.32
20240428,20,248.64
20240428,21,209.68
20240428,22,247.16
20240428,23,220.74
20240428,24,234.69
20240428,25,195.95
20240428,26,236.67
20240428,27,234.22
20240428,28,180.21
20240428,29,149.74
20240428,30,178.58
20240428,31,151.91
20240428,32,175.02
20240428,33,194.43
20240428,34,173.24
20240428,35,166.68
20240428,36,143.84
20240428,37,151.92
20240428,38,151.23
20240428,39,143.95
20240428,40,150.79
20240428,41,138.35
20240428,42,163.98
20240428,43,184.97
20240428,44,164.32
20240428,45,379.65
20240428,46,493.23
20240428,47,348.36
20240428,48,416.18
20240428,49,342.58
20240428,50,164.29
20240428,51,171.82
20240428,52,206.24
20240428,53,174.78
20240428,54,147.5
20240428,55,171.54
20240428,56,145.16
20240428,57,158.29
20240428,58,489.26
20240428,59,421.18
20240428,60,451.73
20240428,61,346.94
20240428,62,424.67
20240428,63,235.61
20240428,64,161.32
20240428,65,125.49
20240428,66,156.82
20240428,67,155.63
20240428,68,188.21
20240428,69,185.3
20240428,70,159.76
20240428,71,158.97
20240428,72,155.04
20240428,73,171.38
20240428,74,155.59
20240428,75,162.37
20240428,76,168.27
20240428,77,166.94
20240428,78,147.37
20240430,1,289.64
20240430,2,287.1
20240430,3,283.23
20240430,4,313.33
20240430,5,314.95
20240430,6,309.35
20240430,7,272.22
20240430,8,310.08
20240430,9,297.92
20240430,10,296.81
20240430,11,289.87
20240430,12,264.64
20240430,13,309.87
20240430,14,273.56
20240430,15,282.96
20240430,16,325.63
20240430,17,273.62
20240430,18,374.08
20240430,19,315.64
20240430,20,298.27
20240430,21,303.62
20240430,22,300.78
20240430,23,213.49
20240430,24,305.75
20240430,25,311.33
20240430,26,369.36
20240430,27,384.98
20240430,28,201.56
20240430,29,190.96
20240430,30,204.8
20240430,31,186.01
20240430,32,189.79
20240430,33,208.41
20240430,34,187.9
20240430,35,199.46
20240430,36,230.03
20240430,37,198.05
20240430,38,218.29
20240430,39,182.51
20240430,40,242.4
20240430,41,226.34
20240430,42,196.48
20240430,43,180.1
20240430,44,218.3
20240430,45,537.0
20240430,46,592.49
20240430,47,534.49
20240430,48,485.81
20240430,49,520.16
20240430,50,173.66
20240430,51,184.31
20240430,52,153.65
20240430,53,222.9
20240430,54,192.1
20240430,55,199.08
20240430,56,247.37
20240430,57,246.52
20240430,58,278.69
20240430,59,275.02
20240430,60,279.89
20240430,61,302.55
20240430,62,301.3
20240430,63,286.77
20240430,64,213.28
20240430,65,238.86
20240430,66,156.06
20240430,67,227.9
20240430,68,188.51
20240430,69,266.79
20240430,70,209.58
20240430,71,215.19
20240430,72,180.43
20240430,73,204.82
20240430,74,217.53
20240430,75,210.09
20240430,76,200.35
20240430,77,195.94
20240430,78,217.88
20240502,1,120.89
20240502,2,156.21
20240502,3,143.6
20240502,4,124.2
20240502,5,170.74
20240502,6,121.48
20240502,7,140.69
20240502,8,157.06
20240502,9,148.29
20240502,10,122.65
20240502,11,139.21
20240502,12,152.15
20240502,13,149.39
20240502,14,143.51
20240502,15,140.72
20240502,16,137.85
20240502,17,159.5
20240502,18,141.46
20240502,19,125.23
20240502,20,134.75
20240502,21,176.14
20240502,22,155.5
20240502,23,147.87
20240502,24,127.61
20240502,25,151.74
20240502,26,147.53
20240502,27,169.25
20240502,28,130.32
20240502,29,118.19
20240502,30,119.84
20240502,31,134.41
20240502,32,135.83
20240502,33,148.66
20240502,34,159.28
20240502,35,124.78
20240502,36,142.41
20240502,37,143.66
20240502,38,99.23
20240502,39,132.65
20240502,40,143.85
20240502,41,153.15
20240502,42,163.76
20240502,43,137.16
20240502,44,141.63
20240502,45,426.52
20240502,46,386.16
20240502,47,330.41
20240502,48,396.77
20240502,49,311.0
20240502,50,171.81
20240502,51,167.25
20240502,52,247.58
20240502,53,196.19
20240502,54,221.39
20240502,55,127.23
20240502,56,198.62
20240502,57,180.22
20240502,58,163.33
20240502,59,143.59
20240502,60,151.63
20240502,61,160.19
20240502,62,114.73
20240502,63,150.73
20240502,64,148.25
20240502,65,136.45
20240502,66,141.38
20240502,67,150.1
20240502,68,134.68
20240502,69,133.31
20240502,70,179.06
20240502,71,134.66
20240502,72,168.72
20240502,73,126.58
20240502,74,159.21
20240502,75,156.65
20240502,76,161.84
20240502,77,138.65
20240502,78,156.83
20240504,1,165.96
20240504,2,144.29
20240504,3,179.97
20240504,4,139.57
20240504,5,155.35
20240504,6,172.65
20240504,7,142.28
20240504,8,146.02
20240504,9,153.95
20240504,10,182.63
20240504,11,151.73
20240504,12,199.62
20240504,13,185.52
20240504,14,168.41
20240504,15,152.5
20240504,16,160.56
20240504,17,155.5
20240504,18,173.75
20240504,19,172.4
20240504,20,138.83
20240504,21,161.13
20240504,22,168.77
20240504,23,162.44
20240504,24,132.41
20240504,25,136.37
20240504,26,140.57999999999998
20240504,27,170.93
20240504,28,171.35
20240504,29,170.73
20240504,30,154.42
20240504,31,147.75
20240504,32,160.05
20240504,33,150.66
20240504,34,162.75
20240504,35,170.58
20240504,36,142.31
20240504,37,152.68
20240504,38,158.98
20240504,39,138.92
20240504,40,173.24
20240504,41,135.59
20240504,42,175.77
20240504,43,178.76
20240504,44,155.31
20240504,45,328.99
